"","Which.of.the.following.best.describes.your.role.","Which.of.the.following.best.describes.your.role....Other..please.specify.","How.many.years.have.you.been.programming","How.many.years.have.you.worked.on.projects.that.are.developed.in.a.geographically.distributed.manner.","How.many.years.have.you.been.working.in.Open.Source.projects","You.work.for","Which..open.source..project.repository.are.you.mainly.contributing.pull.requests.to..e.g..rails.rails...Please.specify.only.one.and.answer.the.remaining.questions.with.this.repository.in.mind....Open.Ended.Response","Why.do.you.contribute.to.this.specific.repository....It.is.my.day.time.job","Why.do.you.contribute.to.this.specific.repository....I.use.this.project.as.part.my.own.projects","Why.do.you.contribute.to.this.specific.repository....I.am.personally.interested.in.the.technology.being.developed","Why.do.you.contribute.to.this.specific.repository....Coding.for.this.project.is.intellectually.stimulating","Why.do.you.contribute.to.this.specific.repository....I.contribute.to.this.project.to.sharpen.my.programming.skills","Why.do.you.contribute.to.this.specific.repository....I.contribute.to.this.project.to.enrich.my.Github.profile.CV","Why.do.you.contribute.to.this.specific.repository....I.like.to.devote.my.free.time.to.a.good.cause","Why.do.you.contribute.to.this.specific.repository....Other..please.specify.","How.many.pull.requests.did.you.submit.to.this.repo.in.the.last.month.","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.commit..to.the.main.branch","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.commit.to.other.branches","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.contribute.through.branch.to.branch.pull.requests","How.do.you.contribute.code.to.the.project....I.only.contribute.to.the.project.through.pull.requests","How.do.you.contribute.code.to.the.project....Other..please.specify.","I.contribute.pull.requests.containing.exclusively...Source.code","I.contribute.pull.requests.containing.exclusively...Test.code","I.contribute.pull.requests.containing.exclusively...Documentation","I.contribute.pull.requests.containing.exclusively...Source.code...Test.code","I.contribute.pull.requests.containing.exclusively...Source.code...Documentation","I.contribute.pull.requests.containing.exclusively...Test.code...Documentation","I.contribute.pull.requests.containing.exclusively...Source.Code..Test.code.and.Documentation","Before.starting.to.work.on.a.pull.request..I...Communicate.my.changes.to.the.project.core.team","Before.starting.to.work.on.a.pull.request..I...Lookup.project.pull.request.guidelines","Before.starting.to.work.on.a.pull.request..I...Lookup.for.open.issues.related.to.my.changes","Before.starting.to.work.on.a.pull.request..I...Check.whether.similar.pull.requests.were.processed.recently","Before.starting.to.work.on.a.pull.request..I...Check.other.project.branches..or.forks..for.related.features","Before.starting.to.work.on.a.pull.request..I...Check.project.discussions..emails.forums.IRC..for.related.topics","Before.starting.to.work.on.a.pull.request..I...Get.assigned.some.work.by.my.project.leader","Before.starting.to.work.on.a.pull.request..I...Other..please.specify.","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Email","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Issue.tracking..I.open.an.issue.describing.the.problem.and.the.potential.fix","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Pull.request..I.open.a.minimal.pull.request.describing.the.problem.and.the.potential.fix","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....IRC","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Twitter","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Skype.Hangouts.Other.form.of.synchronous.communication","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Face.to.face","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....I.do.not.communicate.my.intended.changes","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Other..please.specify.","Did.you.look.up.for.the.project.s.pull.request.guidelines.at.least.once.","How.do.you.decide.on.the.contents.of.a.pull.request.","How.do.you.decide.on.the.contents.of.a.pull.request....Other..please.specify.","How.do.you.assess.the.quality.of.your.pull.request.before.submitting.it....Open.Ended.Response","When.I.am.ready.to.submit.a.pull.request..I...Format.it.according.to.project.guidelines","When.I.am.ready.to.submit.a.pull.request..I...Run.the.tests.against.it","When.I.am.ready.to.submit.a.pull.request..I...Check.whether.similar.pull.requests.were.processed.recently","When.I.am.ready.to.submit.a.pull.request..I...Check.other.project.branches..or.forks..for.features.related.to.my.pull.request","When.I.am.ready.to.submit.a.pull.request..I...Check.project.discussions.for.topics.related.to.it","When.I.am.ready.to.submit.a.pull.request..I...Other..please.specify.","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.project.roadmap","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.contributor.guidelines","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.issue.tracking.system","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.code.review.process","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Large.numbers.of.already.open.pull.requests","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Project.is.famous","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Project.is.very.active","What.could.projects.do.to.reduce.barriers.for.new.contributors....Open.Ended.Response","What.is.the.biggest.challenge..if.any..you.face.when.contributing.with.pull.requests....Open.Ended.Response","What.kind.of.tools.would.you.expect.research.to.provide.you.with.in.order.to.assist.you.with.contributing.pull.requests....Open.Ended.Response"
"410","Source code contributor","","7 - 10","3 - 6","3 - 6","The industry","garrynewman/garrysmod","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Never","Never","Never","Never","Never","Never","Never","Always","Occasionally","Never","Often","Never","","","","","","","","","I do not communicate my intended changes","","Yes, but there were no guidelines","I create topic branches for each new feature","","I make sure it works and conforms to the same standards as most of the code","Never","Never","Never","Never","Occasionally","","Does not affect me","Positively","Positively","Does not affect me","Negatively","Does not affect me","Does not affect me","Have a contribution guide","Matching my coding style to the project's",""
"411","Source code contributor","","7 - 10","3 - 6","3 - 6","The industry","getpelican/pelican","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Occasionally","Never","Never","Often","Often","Never","Often","Often","Always","Always","Always","Occasionally","Occasionally","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","","","","Yes, and I did find sufficient guidelines","I rebase interactively to clean up history before I do the pull request","","Test code","Always","Always","Always","Occasionally","Never","","Does not affect me","Positively","Positively","Positively","Negatively","Does not affect me","Does not affect me","Create a clean CONTRIBUTING file at the root of the repository.","Finding how they are handled by the project. It's 100% ok for each project to have its own way to handle PR. However, there is not always a CONTRIBUTING file explaining everything.",""
"412","Source code contributor","","10+","1 - 2","1 - 2","The academia","openmicroscopy/bioformats","It is my day time job","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Never","Never","Never","Never","Never","Occasionally","Often","Always","Always","Never","Often","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I rebase interactively to clean up history before I do the pull request","","Test","Occasionally","Occasionally","Always","Never","Always","","Does not affect me","Does not affect me","Positively","Positively","Negatively","Does not affect me","Does not affect me","reduce time consuming technical barriers","not enough time","none"
"413","Source code contributor","","10+","1 - 2","3 - 6","The industry","plone/mockup","","I use this project as part my own projects","I am personally interested in the technology being developed","","","","I like to devote my free time to a good cause","","Less than 5","","","","I only contribute to the project through pull requests","","Occasionally","Occasionally","Occasionally","Often","Occasionally","Occasionally","Occasionally","Never","Often","Often","Occasionally","Occasionally","Occasionally","Never","","","","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","Face to face","","","Yes, and I did find guidelines but they were insufficient","I create topic branches for each new feature","","run tests, run code linting tools","Always","Always","Occasionally","Occasionally","Occasionally","","Does not affect me","Positively","Positively","Does not affect me","Does not affect me","Positively","Does not affect me","clear documentation and guidelines on how to contribute (suitable even for beginners)","not knowing ""the big picture"" and how to get started propery so that you are later not frowned upon :)","?  no expectations I guess ..."
"414","Source code contributor","","3 - 6","3 - 6","3 - 6","The government","MarkUsProject/Markus","","","","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","","5 to 10","I have commit access and commit  to the main branch","I have commit access and commit to other branches","I have commit access and contribute through branch-to-branch pull requests","","","Always","Often","Often","Always","Often","Occasionally","Occasionally","Often","Always","Always","Always","Always","Often","Always","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Unit and functional tests.","Always","Always","Always","Always","Always","","Positively","Positively","Positively","Positively","Positively","Positively","Positively","","",""
"415","Source code contributor","","10+","1 - 2","3 - 6","The industry","Phalcon/incubator","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Occasionally","Often","Occasionally","Often","Never","Never","Occasionally","Never","Often","Often","Occasionally","Often","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","Forum","No","I create topic branches for each new feature","","Internal testing, unit testing if possible","Never","Often","Occasionally","Occasionally","Always","","Positively","Does not affect me","Positively","Positively","Negatively","Negatively","Positively","","",""
"416","Source code contributor","","7 - 10","3 - 6","3 - 6","The academia","libMesh/libmesh","","I use this project as part my own projects","I am personally interested in the technology being developed","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Occasionally","Never","Occasionally","Never","Never","Occasionally","Never","Often","Often","Often","Always","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, but there were no guidelines","I create topic branches for each new feature","","Compiling in debug mode, running all the examples","Often","Often","Occasionally","Occasionally","Always","","Does not affect me","Negatively","Positively","Does not affect me","Negatively","Positively","Positively","Keep work related to pull-requests low (e.g. do not require additional entry in external bugtracker)","",""
"417","Source code contributor","","10+","3 - 6","3 - 6","The industry","bramp/js-sequence-diagrams","","","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Occasionally","Occasionally","Occasionally","Occasionally","Never","Never","Occasionally","Occasionally","Always","Often","Occasionally","Never","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I rebase interactively to clean up history before I do the pull request","","It should fix the issue without breaking any existing tests. Providing additional tests is a plus.","Occasionally","Often","Often","Often","Never","","Positively","Positively","Positively","Positively","Negatively","Positively","Positively","Be friendly and encouraging in discussions.","Some people will commit the same change that you offer in your PR rather than merging yours. This is egoistic and bad behavior imo.","Seems to me that github does it just right."
"418","Source code contributor","","10+","3 - 6","3 - 6","The industry","groovy/groovy-core","","I use this project as part my own projects","I am personally interested in the technology being developed","","","","I like to devote my free time to a good cause","","Less than 5","","","","I only contribute to the project through pull requests","","Occasionally","Never","Occasionally","Often","Occasionally","Never","Occasionally","Occasionally","Never","Occasionally","Never","Never","Never","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","Forum/mailing list","No","I create topic branches for each new feature","","Unit Tests","Occasionally","Always","Never","Never","Never","","Positively","Does not affect me","Positively","Positively","Negatively","Positively","Positively","Instructions to setup a development environment (with IDE)  Open but maintained wiki with manual / tutorials  Official enhancement proposals (like Python - PEP, Java - JSR)  Code of conduct for maintainers","No setup instructions  Not enough existing tests  Indecesive maintainers, community not involved in decisions","Community Management basics  Costs and benefit of different community process measures"
"419","Project owner","","3 - 6","< 1","1 - 2","The academia","void256/nifty-gui","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","","because it's fun","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Occasionally","Never","Always","Never","Never","Occasionally","Always","Always","Often","Never","Occasionally","Never","","","","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","","","","Yes, and I did find sufficient guidelines","I just submit whatever my current branch has","","testing with some saple code","Often","Always","Occasionally","Never","Occasionally","","Positively","Positively","Does not affect me","Positively","Positively","Positively","Positively","There sould be always a simple roadmap or some open issue to solve.","Understaning some other code mess.","IDEs ."
"420","Project owner","","10+","3 - 6","7 - 10","The industry","rollerworks/RollerworksSearch","It is my day time job","I use this project as part my own projects","","","","","","I'm the project owner","Less than 5","I have commit access and commit  to the main branch","I have commit access and commit to other branches","I have commit access and contribute through branch-to-branch pull requests","","","Often","Often","Often","Often","Occasionally","Occasionally","Occasionally","Often","Always","Often","Occasionally","Often","Occasionally","Occasionally","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","I run automated style checkers, look trough the change-set manually and run the tests.","Always","Always","Occasionally","Occasionally","Occasionally","","Does not affect me","Positively","Positively","Positively","Does not affect me","Positively","Positively","","",""
"421","Source code contributor","","7 - 10","7 - 10","3 - 6","The industry","topazproject/topaz","","","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","I like to devote my free time to a good cause","","Less than 5","","","","I only contribute to the project through pull requests","","Occasionally","Occasionally","Occasionally","Often","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Often","Often","Often","Often","Never","","","","","","","","","I do not communicate my intended changes","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","I run tests, performance tests.","Always","Always","Often","Often","Often","","Does not affect me","Does not affect me","Positively","Positively","Positively","Positively","Positively","Provide clear and detailed instructions and list of small issues for starters.","",""
"422","Documentation contributor","","10+","7 - 10","7 - 10","The industry","mxcl/homebrew","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Often","Never","Occasionally","Often","Occasionally","Never","Often","Occasionally","Always","Always","Always","Always","Occasionally","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","Twitter","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Checking the general quantity of test and documentation in the code and the code style","Occasionally","Always","Never","Never","Never","","Does not affect me","Does not affect me","Positively","Does not affect me","Negatively","Positively","Positively","","Work with people asking for a much higher quality in pull requests than in their own code",""
"423","Source code contributor","","7 - 10","< 1","1 - 2","The industry","spf13/spf13-vim","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Never","Never","Never","Never","Never","Never","Never","Often","Always","Never","Often","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","","","","","No","I rebase interactively to clean up history before I do the pull request","","Testing it does what I claim it does","Always","Often","Never","Never","Occasionally","","Does not affect me","Does not affect me","Positively","Positively","Does not affect me","Does not affect me","Does not affect me","","Figuring out how to adequately format the commit to remove any merge commits etc from the pull request.","The code versioning tool shouldn't get in the way of producing and submitting code. It's there to help developers and shouldn't be a hindrance."
"424","Source code contributor","","3 - 6","3 - 6","3 - 6","The academia","OpenFLUID/openfluid","It is my day time job","","","","","","","","5 to 10","","","I have commit access and contribute through branch-to-branch pull requests","","","Always","Always","Often","Always","Often","Often","Often","Often","Always","Often","Never","Never","Often","Always","","","","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","Face to face","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","developping tests","Always","Always","Never","Never","Never","","Positively","Positively","Positively","Positively","Does not affect me","Does not affect me","Does not affect me","","",""
"425","Source code contributor","","7 - 10","1 - 2","1 - 2","The industry","Sylius/sylius","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","","","5 to 10","","","","I only contribute to the project through pull requests","","Often","Never","Never","Often","Never","Never","Never","Often","Occasionally","Always","Always","Often","Never","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Run tests, own review of code,  check that the scope is right (not too large)","Always","Often","Never","Never","Never","","Positively","Does not affect me","Positively","Does not affect me","Positively","Positively","Positively","Getting started doc, human contact","Not having them merged quickly, leading me to work on many pull request at the same time, and managing long lasting pull requests.","Cross data visualization tool of pull request/roadmap/issues to have kpi or even just a global vision if project activity"
"426","Source code contributor","","7 - 10","7 - 10","7 - 10","The industry","DIRACGrid/DIRAC","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","","","Less than 5","","","","I only contribute to the project through pull requests","","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Often","Occasionally","Often","Often","Occasionally","Always","Occasionally","","Email","","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find guidelines but they were insufficient","I rebase interactively to clean up history before I do the pull request","","Provides a fix and isn't buggy","Occasionally","Never","Occasionally","Occasionally","Occasionally","","Positively","Positively","Positively","Positively","Negatively","Positively","Positively","","Fixing conflicts  obviously",""
"427","Source code contributor","","3 - 6","3 - 6","< 1","The industry","gregorybesson/playground","It is my day time job","","I am personally interested in the technology being developed","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Occasionally","Never","Never","Never","Never","Never","Never","Always","Never","Never","Never","Always","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","Face to face","","","No","I just submit whatever my current branch has","","Code review on github","Never","Never","Never","Never","Never","","Does not affect me","Positively","Positively","Positively","Negatively","Does not affect me","Positively","","I don't think my code would be accepted since someone would do better.",""
"428","Project owner","","3 - 6","3 - 6","1 - 2","The academia","ufz/ogs","It is my day time job","","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","","","Less than 5","","","I have commit access and contribute through branch-to-branch pull requests","","","Always","Occasionally","Always","Occasionally","Always","Occasionally","Occasionally","Occasionally","Occasionally","Often","Always","Often","Often","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","-","Always","Often","Always","Always","Always","","Does not affect me","Positively","Positively","Positively","Does not affect me","Does not affect me","Positively","","",""
"429","Source code contributor","","3 - 6","1 - 2","1 - 2","Open Source Software","opentx/opentx","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","","","","5 to 10","I have commit access and commit  to the main branch","I have commit access and commit to other branches","I have commit access and contribute through branch-to-branch pull requests","","","Always","Never","Never","Never","Never","Never","Never","Always","Never","Often","Never","Never","Often","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","Skype/Hangouts/Other form of synchronous communication","","","","No","Other (please specify)","Our way of working is that the core team will usually commit trivial or minor single-commit enhancements and fixes directly to the main development branch. For more complex things we know will take some time and many commit we create a branch and do it there, then when we're done open a pull request which acts as a request for review by other project members and place to comment the implementation. If needed other members will either tell what should be changed or fix things themselves by committing in that branch. When people are happy with it it gets merged.","My own testing","Often","Always","Never","Never","Often","","Does not affect me","Does not affect me","Positively","Positively","Negatively","Does not affect me","Positively","","","Not exactly on topic as it's seen from the other side, but I think it would be good if a project's members could automatically have write access to all of that project's forks. Currently when we get a pull request from an external member there are usually always a couple of trivial fixes to do. Either we comment on the pull request for the requester to do, but that takes time both to write comments until he actually understands and until he's done it then merge using the github interface which registers the PR as merged, or one of the main devs pulls that branch locally, does the usually 2-minute fixes himself, then merges the branch but with the disadvantage of github not registering the PR as merged, so it has to be closed manually and won't appear successful.  If we could commit the fix in the requester's branch, then push the merge button like we do within the project it would be clearer all around."
"430","Source code contributor","","10+","< 1","7 - 10","The academia","statsmodels/statsmodels","","","","","","","I like to devote my free time to a good cause","","5 to 10","","","","I only contribute to the project through pull requests","","Often","Occasionally","Never","Always","Always","Never","Always","Occasionally","Never","Often","Never","Never","Occasionally","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find guidelines but they were insufficient","I create topic branches for each new feature","","Tests","Occasionally","Never","Never","Never","Occasionally","","Positively","Positively","Positively","Does not affect me","Negatively","Does not affect me","Positively","Ultra clear steps to contribute for all platforms","Git",""
"431","Source code contributor","","3 - 6","3 - 6","1 - 2","The academia","LimeSurvey/LimeSurvey","","I use this project as part my own projects","","","","","","","Less than 5","I have commit access and commit  to the main branch","","","","","Always","Never","Occasionally","Never","Occasionally","Never","Never","Often","Occasionally","Occasionally","Often","Never","Occasionally","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","","","","","Yes, and I did find sufficient guidelines","I just submit whatever my current branch has","","code is checked by two different parties","Always","Never","Never","Always","Never","","Does not affect me","Does not affect me","Positively","Does not affect me","Does not affect me","Does not affect me","Does not affect me","call out for help","Meeting the code standarts - convincing about a new feature","none"
"432","Source code contributor","","10+","3 - 6","3 - 6","The academia","NeuralEnsemble/python-neo","","I use this project as part my own projects","","","","","","","5 to 10","","","I have commit access and contribute through branch-to-branch pull requests","","","Occasionally","Occasionally","Occasionally","Occasionally","Often","Occasionally","Often","Often","Occasionally","Always","Always","Always","Always","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Unit tests and manual review of the patch.","Always","Always","Always","Always","Always","","Does not affect me","Does not affect me","Positively","Positively","Positively","Positively","Positively","Review more promptly","Getting the pull request reviewed. It can take weeks for someone to review it.","something to warn me when other changes rewrite me to rebase my pull request. Also, a smarter automatic rebase tool."
"433","Project owner","","3 - 6","3 - 6","3 - 6","The industry","mozilla/rust","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","","Less than 5","","","","I only contribute to the project through pull requests","","Never","Never","Never","Never","Never","Never","Always","Always","Always","Always","Always","Never","Always","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","* Code cleanness / soundness  * Enough test coverage  * Documentation  * Proud of it","Always","Always","Always","Never","Always","","Positively","Positively","Positively","Positively","Does not affect me","Positively","Positively","* Friendliness  * Awesome communication","",""
"434","Source code contributor","","10+","3 - 6","3 - 6","The industry","silexlabs/Cocktail","","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","","Less than 5","","","","I only contribute to the project through pull requests","","Occasionally","Never","Occasionally","Never","Occasionally","Never","Never","Occasionally","Occasionally","Always","Often","Often","Occasionally","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","","Face to face","","","Yes, but there were no guidelines","I just submit whatever my current branch has","","I test my head version quite a lot, and use the file diff to review the code (for example to remove debug code, unrelated code, or things like that)","Occasionally","Always","Occasionally","Occasionally","Occasionally","","Does not affect me","Does not affect me","Positively","Does not affect me","Negatively","Positively","Positively","Moving to github, or at least git, on the first place :)  Code documentation is usually good to get hands on projects.","No real challenge...","Honestly, I don't know.  Some repo already include CI tools which check that a series of tests pass for each pull requests.  This is, I guess, the best you can have, though it's quite heavy to setup."
"435","Source code contributor","","3 - 6","3 - 6","3 - 6","Open Source Software","H-uru/Plasma","","","I am personally interested in the technology being developed","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Often","Never","Occasionally","Never","Often","Never","Never","Occasionally","Always","Always","Occasionally","Often","Often","Occasionally","","","Issue tracking: I open an issue describing the problem and the potential fix","","IRC","","","","","","Yes, and I did find sufficient guidelines","I rebase interactively to clean up history before I do the pull request","","First I test it, then I check the whole diff for code styling mistakes. After pushing I check again on GitHub to be sure I didn't miss anything.","Always","Often","Often","Often","Often","","Positively","Does not affect me","Positively","Positively","Negatively","Positively","Positively","","",""
"436","Project owner","","10+","10+","10+","The industry","splitbrain/dokuwiki","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","","","Less than 5","I have commit access and commit  to the main branch","I have commit access and commit to other branches","I have commit access and contribute through branch-to-branch pull requests","","","Often","Never","Never","Often","Occasionally","Never","Occasionally","Occasionally","Never","Occasionally","Never","Never","Occasionally","Never","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","IRC","","","","","","No","I create topic branches for each new feature","","experience for the initial request   then by comments from my peers","Always","Always","Never","Never","Often","","Does not affect me","Does not affect me","Positively","Does not affect me","Does not affect me","Does not affect me","Positively","no idea","creating patches that are fitting for a general audience and not just scratch my itch","none"
"437","Source code contributor","","10+","10+","10+","The industry","","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","","","","","Providing solutions to urgent problems is mosty easy by forking on github and then sending pull request.","Less than 5","","","","I only contribute to the project through pull requests","Sending patches by email.","Often","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Often","Often","Occasionally","Never","Never","Often","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","","","","Mailing List / Forum","Yes, and I did find guidelines but they were insufficient","I create topic branches for each new feature","","Code Review and Unit Test","Occasionally","Often","Never","Never","Often","","Positively","Positively","Positively","Does not affect me","Does not affect me","Does not affect me","Does not affect me","Clearly describe how to contribute.  Clearly describe the leadership / management model.  Eagerly accept pull request into main source and thank contributor.","No reaction of the project leads when asking questions.  Not using Maven as the build tool, or not having all dependencies in the POM.  Using other tools besides JDK.  Using non-open-source libraries.","It is not a problem of tools but a problem of missing leadership at project owners, and missing acceptance that only JDK + Maven provide a jumpstart for contributors."
"438","Documentation contributor","","3 - 6","1 - 2","7 - 10","Open Source Software","gitlabhq/gitlab-recipes","","","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","I like to devote my free time to a good cause","","5 to 10","I have commit access and commit  to the main branch","I have commit access and commit to other branches","I have commit access and contribute through branch-to-branch pull requests","","","Often","Often","Always","Always","Always","Always","Always","Often","Always","Always","Always","Often","Often","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","Twitter","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Through exhaustive testing.","Always","Always","Always","Always","Often","","Does not affect me","Positively","Positively","Positively","Negatively","Does not affect me","Positively","Have people as bug wranglers and reply to any issues/PRs open within 2-3 days.","",""
